provider_number,year,state,state_name,uncomp_care,uncomp_care_m,expand_year,expand_ever,expanded,date_adopted,post,treat,time_to_treat,time_to_treat_bin
060009,2017,CO,Colorado,5886227.0,5.886227,2014.0,1,1,2014-01-01,1,1,3,3
060009,2018,CO,Colorado,6095715.0,6.095715,2014.0,1,1,2014-01-01,1,1,4,4
060010,2011,CO,Colorado,7728288.0,7.728288,2014.0,1,1,2014-01-01,0,0,-3,-3
060010,2012,CO,Colorado,3795209.0,3.795209,2014.0,1,1,2014-01-01,0,0,-2,-2
060010,2013,CO,Colorado,6998503.0,6.998503,2014.0,1,1,2014-01-01,0,0,-1,-1
060010,2014,CO,Colorado,11243121.0,11.243121,2014.0,1,1,2014-01-01,1,1,0,0
060010,2015,CO,Colorado,7098283.0,7.098283,2014.0,1,1,2014-01-01,1,1,1,1
060010,2016,CO,Colorado,6873346.0,6.873346,2014.0,1,1,2014-01-01,1,1,2,2
060010,2017,CO,Colorado,10492037.0,10.492037,2014.0,1,1,2014-01-01,1,1,3,3
060010,2018,CO,Colorado,10464544.0,10.464544,2014.0,1,1,2014-01-01,1,1,4,4
060011,2011,CO,Colorado,42057390.0,42.05739,2014.0,1,1,2014-01-01,0,0,-3,-3
060011,2012,CO,Colorado,31602420.0,31.60242,2014.0,1,1,2014-01-01,0,0,-2,-2
060011,2013,CO,Colorado,47375499.0,47.375499,2014.0,1,1,2014-01-01,0,0,-1,-1
060011,2014,CO,Colorado,43846132.0,43.846132,2014.0,1,1,2014-01-01,1,1,0,0
060011,2016,CO,Colorado,49716771.0,49.716771,2014.0,1,1,2014-01-01,1,1,2,2
060011,2017,CO,Colorado,42556770.0,42.55677,2014.0,1,1,2014-01-01,1,1,3,3
060011,2018,CO,Colorado,41242952.0,41.242952,2014.0,1,1,2014-01-01,1,1,4,4
060012,2012,CO,Colorado,14756818.0,14.756818,2014.0,1,1,2014-01-01,0,0,-2,-2
060012,2013,CO,Colorado,12162323.0,12.162323,2014.0,1,1,2014-01-01,0,0,-1,-1
060012,2014,CO,Colorado,7844115.0,7.844115,2014.0,1,1,2014-01-01,1,1,0,0
060012,2015,CO,Colorado,3002155.0,3.002155,2014.0,1,1,2014-01-01,1,1,1,1
060012,2016,CO,Colorado,2112601.0,2.112601,2014.0,1,1,2014-01-01,1,1,2,2
060012,2017,CO,Colorado,3170518.0,3.170518,2014.0,1,1,2014-01-01,1,1,3,3
060012,2018,CO,Colorado,3837660.0,3.83766,2014.0,1,1,2014-01-01,1,1,4,4
060013,2012,CO,Colorado,3634290.0,3.63429,2014.0,1,1,2014-01-01,0,0,-2,-2
060013,2013,CO,Colorado,4537496.0,4.537496,2014.0,1,1,2014-01-01,0,0,-1,-1
060013,2014,CO,Colorado,3686822.0,3.686822,2014.0,1,1,2014-01-01,1,1,0,0
060013,2015,CO,Colorado,2004454.0,2.004454,2014.0,1,1,2014-01-01,1,1,1,1
060013,2016,CO,Colorado,1861396.0,1.861396,2014.0,1,1,2014-01-01,1,1,2,2
060013,2017,CO,Colorado,1388757.0,1.388757,2014.0,1,1,2014-01-01,1,1,3,3
060013,2018,CO,Colorado,3244171.0,3.244171,2014.0,1,1,2014-01-01,1,1,4,4
060014,2012,CO,Colorado,3690158.0,3.690158,2014.0,1,1,2014-01-01,0,0,-2,-2
060014,2013,CO,Colorado,3960072.0,3.960072,2014.0,1,1,2014-01-01,0,0,-1,-1
060014,2014,CO,Colorado,2872427.0,2.872427,2014.0,1,1,2014-01-01,1,1,0,0
060014,2015,CO,Colorado,1859222.0,1.859222,2014.0,1,1,2014-01-01,1,1,1,1
060014,2016,CO,Colorado,1540440.0,1.54044,2014.0,1,1,2014-01-01,1,1,2,2
060014,2017,CO,Colorado,4615932.0,4.615932,2014.0,1,1,2014-01-01,1,1,3,3
060014,2018,CO,Colorado,5305325.0,5.305325,2014.0,1,1,2014-01-01,1,1,4,4
060015,2012,CO,Colorado,29177108.0,29.177108,2014.0,1,1,2014-01-01,0,0,-2,-2
060015,2013,CO,Colorado,16501899.0,16.501899,2014.0,1,1,2014-01-01,0,0,-1,-1
060015,2014,CO,Colorado,10800290.0,10.80029,2014.0,1,1,2014-01-01,1,1,0,0
060015,2015,CO,Colorado,5070254.0,5.070254,2014.0,1,1,2014-01-01,1,1,1,1
060015,2016,CO,Colorado,5243606.0,5.243606,2014.0,1,1,2014-01-01,1,1,2,2
060015,2017,CO,Colorado,7134879.0,7.134879,2014.0,1,1,2014-01-01,1,1,3,3
060015,2018,CO,Colorado,15009113.0,15.009113,2014.0,1,1,2014-01-01,1,1,4,4
060016,2012,CO,Colorado,3488050.0,3.48805,2014.0,1,1,2014-01-01,0,0,-2,-2
060016,2013,CO,Colorado,3569655.0,3.569655,2014.0,1,1,2014-01-01,0,0,-1,-1
060016,2014,CO,Colorado,2249922.0,2.249922,2014.0,1,1,2014-01-01,1,1,0,0
060016,2015,CO,Colorado,901809.0,0.901809,2014.0,1,1,2014-01-01,1,1,1,1
060016,2016,CO,Colorado,640973.0,0.640973,2014.0,1,1,2014-01-01,1,1,2,2
060020,2012,CO,Colorado,4573535.0,4.573535,2014.0,1,1,2014-01-01,0,0,-2,-2
060020,2013,CO,Colorado,4562836.0,4.562836,2014.0,1,1,2014-01-01,0,0,-1,-1
060020,2014,CO,Colorado,6506297.0,6.506297,2014.0,1,1,2014-01-01,1,1,0,0
060020,2015,CO,Colorado,2838625.0,2.838625,2014.0,1,1,2014-01-01,1,1,1,1
060020,2016,CO,Colorado,3182374.0,3.182374,2014.0,1,1,2014-01-01,1,1,2,2
060020,2017,CO,Colorado,3941593.0,3.941593,2014.0,1,1,2014-01-01,1,1,3,3
060020,2018,CO,Colorado,4062814.0,4.062814,2014.0,1,1,2014-01-01,1,1,4,4
060022,2011,CO,Colorado,22900879.0,22.900879,2014.0,1,1,2014-01-01,0,0,-3,-3
060022,2012,CO,Colorado,20043632.0,20.043632,2014.0,1,1,2014-01-01,0,0,-2,-2
060022,2013,CO,Colorado,37353392.0,37.353392,2014.0,1,1,2014-01-01,0,0,-1,-1
060022,2014,CO,Colorado,30088951.0,30.088951,2014.0,1,1,2014-01-01,1,1,0,0
060022,2015,CO,Colorado,7074156.0,7.074156,2014.0,1,1,2014-01-01,1,1,1,1
060022,2016,CO,Colorado,8263493.0,8.263493,2014.0,1,1,2014-01-01,1,1,2,2
060022,2017,CO,Colorado,13857009.0,13.857009,2014.0,1,1,2014-01-01,1,1,3,3
060022,2018,CO,Colorado,20330040.0,20.33004,2014.0,1,1,2014-01-01,1,1,4,4
060023,2011,CO,Colorado,23582867.0,23.582867,2014.0,1,1,2014-01-01,0,0,-3,-3
060023,2012,CO,Colorado,20602794.0,20.602794,2014.0,1,1,2014-01-01,0,0,-2,-2
060023,2013,CO,Colorado,22408958.0,22.408958,2014.0,1,1,2014-01-01,0,0,-1,-1
060023,2014,CO,Colorado,15804391.0,15.804391,2014.0,1,1,2014-01-01,1,1,0,0
060023,2015,CO,Colorado,10411952.0,10.411952,2014.0,1,1,2014-01-01,1,1,1,1
060023,2016,CO,Colorado,16814237.0,16.814237,2014.0,1,1,2014-01-01,1,1,2,2
060023,2017,CO,Colorado,8013353.0,8.013353,2014.0,1,1,2014-01-01,1,1,3,3
060023,2018,CO,Colorado,9093778.0,9.093778,2014.0,1,1,2014-01-01,1,1,4,4
060024,2012,CO,Colorado,10294436.0,10.294436,2014.0,1,1,2014-01-01,0,0,-2,-2
060024,2013,CO,Colorado,12654712.0,12.654712,2014.0,1,1,2014-01-01,0,0,-1,-1
060024,2014,CO,Colorado,13305418.0,13.305418,2014.0,1,1,2014-01-01,1,1,0,0
060024,2015,CO,Colorado,13093190.0,13.09319,2014.0,1,1,2014-01-01,1,1,1,1
060024,2016,CO,Colorado,10813705.0,10.813705,2014.0,1,1,2014-01-01,1,1,2,2
060024,2017,CO,Colorado,22952118.0,22.952118,2014.0,1,1,2014-01-01,1,1,3,3
060024,2018,CO,Colorado,35044241.0,35.044241,2014.0,1,1,2014-01-01,1,1,4,4
060027,2011,CO,Colorado,13186448.0,13.186448,2014.0,1,1,2014-01-01,0,0,-3,-3
060027,2012,CO,Colorado,12975426.0,12.975426,2014.0,1,1,2014-01-01,0,0,-2,-2
060027,2013,CO,Colorado,12725959.0,12.725959,2014.0,1,1,2014-01-01,0,0,-1,-1
060027,2014,CO,Colorado,8996758.0,8.996758,2014.0,1,1,2014-01-01,1,1,0,0
060027,2015,CO,Colorado,5174162.0,5.174162,2014.0,1,1,2014-01-01,1,1,1,1
060027,2016,CO,Colorado,10902591.0,10.902591,2014.0,1,1,2014-01-01,1,1,2,2
060027,2017,CO,Colorado,10125526.0,10.125526,2014.0,1,1,2014-01-01,1,1,3,3
060027,2018,CO,Colorado,16601184.0,16.601184,2014.0,1,1,2014-01-01,1,1,4,4
060028,2011,CO,Colorado,27926452.0,27.926452,2014.0,1,1,2014-01-01,0,0,-3,-3
060028,2012,CO,Colorado,24065891.0,24.065891,2014.0,1,1,2014-01-01,0,0,-2,-2
060028,2013,CO,Colorado,21477282.0,21.477282,2014.0,1,1,2014-01-01,0,0,-1,-1
060028,2014,CO,Colorado,22206339.0,22.206339,2014.0,1,1,2014-01-01,1,1,0,0
060028,2015,CO,Colorado,15189083.0,15.189083,2014.0,1,1,2014-01-01,1,1,1,1
060028,2016,CO,Colorado,15764212.0,15.764212,2014.0,1,1,2014-01-01,1,1,2,2
060028,2017,CO,Colorado,12143037.0,12.143037,2014.0,1,1,2014-01-01,1,1,3,3
060028,2018,CO,Colorado,11253532.0,11.253532,2014.0,1,1,2014-01-01,1,1,4,4
060030,2011,CO,Colorado,3871498.0,3.871498,2014.0,1,1,2014-01-01,0,0,-3,-3
060030,2012,CO,Colorado,3651464.0,3.651464,2014.0,1,1,2014-01-01,0,0,-2,-2
060030,2013,CO,Colorado,3672028.0,3.672028,2014.0,1,1,2014-01-01,0,0,-1,-1
060030,2014,CO,Colorado,2814731.0,2.814731,2014.0,1,1,2014-01-01,1,1,0,0
060030,2015,CO,Colorado,2188596.0,2.188596,2014.0,1,1,2014-01-01,1,1,1,1
060030,2016,CO,Colorado,2644622.0,2.644622,2014.0,1,1,2014-01-01,1,1,2,2
060030,2017,CO,Colorado,3123464.0,3.123464,2014.0,1,1,2014-01-01,1,1,3,3
060030,2018,CO,Colorado,2918057.0,2.918057,2014.0,1,1,2014-01-01,1,1,4,4
060031,2012,CO,Colorado,21436263.0,21.436263,2014.0,1,1,2014-01-01,0,0,-2,-2
060031,2013,CO,Colorado,21950866.0,21.950866,2014.0,1,1,2014-01-01,0,0,-1,-1
060031,2014,CO,Colorado,15515292.0,15.515292,2014.0,1,1,2014-01-01,1,1,0,0
060031,2015,CO,Colorado,7826754.0,7.826754,2014.0,1,1,2014-01-01,1,1,1,1
060031,2016,CO,Colorado,5837790.0,5.83779,2014.0,1,1,2014-01-01,1,1,2,2
060031,2017,CO,Colorado,9193671.0,9.193671,2014.0,1,1,2014-01-01,1,1,3,3
060031,2018,CO,Colorado,17649343.0,17.649343,2014.0,1,1,2014-01-01,1,1,4,4
060032,2011,CO,Colorado,3066571.0,3.066571,2014.0,1,1,2014-01-01,0,0,-3,-3
060032,2012,CO,Colorado,3188725.0,3.188725,2014.0,1,1,2014-01-01,0,0,-2,-2
060032,2013,CO,Colorado,4173724.0,4.173724,2014.0,1,1,2014-01-01,0,0,-1,-1
060032,2014,CO,Colorado,1236545.0,1.236545,2014.0,1,1,2014-01-01,1,1,0,0
060032,2015,CO,Colorado,2110383.0,2.110383,2014.0,1,1,2014-01-01,1,1,1,1
060032,2016,CO,Colorado,4376232.0,4.376232,2014.0,1,1,2014-01-01,1,1,2,2
060032,2017,CO,Colorado,4809342.0,4.809342,2014.0,1,1,2014-01-01,1,1,3,3
060032,2018,CO,Colorado,5056511.0,5.056511,2014.0,1,1,2014-01-01,1,1,4,4
060034,2011,CO,Colorado,7023319.0,7.023319,2014.0,1,1,2014-01-01,0,0,-3,-3
060034,2012,CO,Colorado,7045895.0,7.045895,2014.0,1,1,2014-01-01,0,0,-2,-2
060034,2013,CO,Colorado,8458066.0,8.458066,2014.0,1,1,2014-01-01,0,0,-1,-1
060034,2014,CO,Colorado,2914042.0,2.914042,2014.0,1,1,2014-01-01,1,1,0,0
060034,2015,CO,Colorado,6661224.0,6.661224,2014.0,1,1,2014-01-01,1,1,1,1
060034,2016,CO,Colorado,12528812.0,12.528812,2014.0,1,1,2014-01-01,1,1,2,2
060034,2017,CO,Colorado,13078438.0,13.078438,2014.0,1,1,2014-01-01,1,1,3,3
060034,2018,CO,Colorado,12061695.0,12.061695,2014.0,1,1,2014-01-01,1,1,4,4
060036,2012,CO,Colorado,1499836.0,1.499836,2014.0,1,1,2014-01-01,0,0,-2,-2
060036,2013,CO,Colorado,1013152.0,1.013152,2014.0,1,1,2014-01-01,0,0,-1,-1
060036,2014,CO,Colorado,1126268.0,1.126268,2014.0,1,1,2014-01-01,1,1,0,0
060036,2015,CO,Colorado,1465261.0,1.465261,2014.0,1,1,2014-01-01,1,1,1,1
060036,2016,CO,Colorado,802546.0,0.802546,2014.0,1,1,2014-01-01,1,1,2,2
060043,2011,CO,Colorado,92062.0,0.092062,2014.0,1,1,2014-01-01,0,0,-3,-3
060043,2012,CO,Colorado,114127.0,0.114127,2014.0,1,1,2014-01-01,0,0,-2,-2
060043,2013,CO,Colorado,140211.0,0.140211,2014.0,1,1,2014-01-01,0,0,-1,-1
060043,2014,CO,Colorado,201469.0,0.201469,2014.0,1,1,2014-01-01,1,1,0,0
060043,2015,CO,Colorado,70421.0,0.070421,2014.0,1,1,2014-01-01,1,1,1,1
060043,2016,CO,Colorado,454626.0,0.454626,2014.0,1,1,2014-01-01,1,1,2,2
060044,2011,CO,Colorado,1870415.0,1.870415,2014.0,1,1,2014-01-01,0,0,-3,-3
060044,2012,CO,Colorado,1858006.0,1.858006,2014.0,1,1,2014-01-01,0,0,-2,-2
060044,2013,CO,Colorado,2374723.0,2.374723,2014.0,1,1,2014-01-01,0,0,-1,-1
060044,2014,CO,Colorado,291072.0,0.291072,2014.0,1,1,2014-01-01,1,1,0,0
060044,2015,CO,Colorado,1125048.0,1.125048,2014.0,1,1,2014-01-01,1,1,1,1
060044,2016,CO,Colorado,1108818.0,1.108818,2014.0,1,1,2014-01-01,1,1,2,2
060044,2017,CO,Colorado,2041116.0,2.041116,2014.0,1,1,2014-01-01,1,1,3,3
060044,2018,CO,Colorado,1585766.0,1.585766,2014.0,1,1,2014-01-01,1,1,4,4
060049,2011,CO,Colorado,1982416.0,1.982416,2014.0,1,1,2014-01-01,0,0,-3,-3
060049,2012,CO,Colorado,1813470.0,1.81347,2014.0,1,1,2014-01-01,0,0,-2,-2
060049,2013,CO,Colorado,2018858.0,2.018858,2014.0,1,1,2014-01-01,0,0,-1,-1
060049,2014,CO,Colorado,1187206.0,1.187206,2014.0,1,1,2014-01-01,1,1,0,0
060049,2015,CO,Colorado,1822388.0,1.822388,2014.0,1,1,2014-01-01,1,1,1,1
060049,2016,CO,Colorado,3115304.0,3.115304,2014.0,1,1,2014-01-01,1,1,2,2
060049,2017,CO,Colorado,2251033.0,2.251033,2014.0,1,1,2014-01-01,1,1,3,3
060049,2018,CO,Colorado,2013350.0,2.01335,2014.0,1,1,2014-01-01,1,1,4,4
060054,2012,CO,Colorado,3945989.0,3.945989,2014.0,1,1,2014-01-01,0,0,-2,-2
060054,2013,CO,Colorado,3884656.0,3.884656,2014.0,1,1,2014-01-01,0,0,-1,-1
060054,2014,CO,Colorado,2443287.0,2.443287,2014.0,1,1,2014-01-01,1,1,0,0
060054,2015,CO,Colorado,230081.0,0.230081,2014.0,1,1,2014-01-01,1,1,1,1
060054,2016,CO,Colorado,5732939.0,5.732939,2014.0,1,1,2014-01-01,1,1,2,2
060054,2017,CO,Colorado,2948719.0,2.948719,2014.0,1,1,2014-01-01,1,1,3,3
060054,2018,CO,Colorado,2768270.0,2.76827,2014.0,1,1,2014-01-01,1,1,4,4
060064,2012,CO,Colorado,14372842.0,14.372842,2014.0,1,1,2014-01-01,0,0,-2,-2
060064,2013,CO,Colorado,6422915.0,6.422915,2014.0,1,1,2014-01-01,0,0,-1,-1
060064,2014,CO,Colorado,4661061.0,4.661061,2014.0,1,1,2014-01-01,1,1,0,0
060064,2015,CO,Colorado,2218886.0,2.218886,2014.0,1,1,2014-01-01,1,1,1,1
060064,2016,CO,Colorado,2273125.0,2.273125,2014.0,1,1,2014-01-01,1,1,2,2
060064,2017,CO,Colorado,5835603.0,5.835603,2014.0,1,1,2014-01-01,1,1,3,3
060064,2018,CO,Colorado,3997382.0,3.997382,2014.0,1,1,2014-01-01,1,1,4,4
060065,2011,CO,Colorado,3730827.0,3.730827,2014.0,1,1,2014-01-01,0,0,-3,-3
060065,2012,CO,Colorado,5127528.0,5.127528,2014.0,1,1,2014-01-01,0,0,-2,-2
060065,2013,CO,Colorado,6319200.0,6.3192,2014.0,1,1,2014-01-01,0,0,-1,-1
060065,2014,CO,Colorado,1445073.0,1.445073,2014.0,1,1,2014-01-01,1,1,0,0
060065,2015,CO,Colorado,3403545.0,3.403545,2014.0,1,1,2014-01-01,1,1,1,1
060065,2016,CO,Colorado,8301277.0,8.301277,2014.0,1,1,2014-01-01,1,1,2,2
060065,2017,CO,Colorado,8195375.0,8.195375,2014.0,1,1,2014-01-01,1,1,3,3
060065,2018,CO,Colorado,9299755.0,9.299755,2014.0,1,1,2014-01-01,1,1,4,4
060071,2011,CO,Colorado,2053261.0,2.053261,2014.0,1,1,2014-01-01,0,0,-3,-3
060071,2012,CO,Colorado,2077614.0,2.077614,2014.0,1,1,2014-01-01,0,0,-2,-2
060071,2013,CO,Colorado,1002373.0,1.002373,2014.0,1,1,2014-01-01,0,0,-1,-1
060071,2014,CO,Colorado,692744.0,0.692744,2014.0,1,1,2014-01-01,1,1,0,0
060071,2015,CO,Colorado,442485.0,0.442485,2014.0,1,1,2014-01-01,1,1,1,1
060071,2016,CO,Colorado,574193.0,0.574193,2014.0,1,1,2014-01-01,1,1,2,2
060071,2017,CO,Colorado,685702.0,0.685702,2014.0,1,1,2014-01-01,1,1,3,3
060071,2018,CO,Colorado,888718.0,0.888718,2014.0,1,1,2014-01-01,1,1,4,4
060075,2011,CO,Colorado,4189766.0,4.189766,2014.0,1,1,2014-01-01,0,0,-3,-3
060075,2012,CO,Colorado,5545213.0,5.545213,2014.0,1,1,2014-01-01,0,0,-2,-2
060075,2013,CO,Colorado,4360526.0,4.360526,2014.0,1,1,2014-01-01,0,0,-1,-1
060075,2014,CO,Colorado,5741956.0,5.741956,2014.0,1,1,2014-01-01,1,1,0,0
060075,2015,CO,Colorado,8726267.0,8.726267,2014.0,1,1,2014-01-01,1,1,1,1
060075,2016,CO,Colorado,8070395.0,8.070395,2014.0,1,1,2014-01-01,1,1,2,2
060075,2017,CO,Colorado,7506828.0,7.506828,2014.0,1,1,2014-01-01,1,1,3,3
060075,2018,CO,Colorado,7130162.0,7.130162,2014.0,1,1,2014-01-01,1,1,4,4
060076,2011,CO,Colorado,1456982.0,1.456982,2014.0,1,1,2014-01-01,0,0,-3,-3
060076,2012,CO,Colorado,1196977.0,1.196977,2014.0,1,1,2014-01-01,0,0,-2,-2
060076,2013,CO,Colorado,1073521.0,1.073521,2014.0,1,1,2014-01-01,0,0,-1,-1
060076,2014,CO,Colorado,1281562.0,1.281562,2014.0,1,1,2014-01-01,1,1,0,0
060076,2015,CO,Colorado,1004570.0,1.00457,2014.0,1,1,2014-01-01,1,1,1,1
060076,2016,CO,Colorado,1280243.0,1.280243,2014.0,1,1,2014-01-01,1,1,2,2
060076,2017,CO,Colorado,1309960.0,1.30996,2014.0,1,1,2014-01-01,1,1,3,3
060076,2018,CO,Colorado,1418052.0,1.418052,2014.0,1,1,2014-01-01,1,1,4,4
060096,2011,CO,Colorado,6580477.0,6.580477,2014.0,1,1,2014-01-01,0,0,-3,-3
060096,2012,CO,Colorado,8549720.0,8.54972,2014.0,1,1,2014-01-01,0,0,-2,-2
060096,2013,CO,Colorado,7504244.0,7.504244,2014.0,1,1,2014-01-01,0,0,-1,-1
060096,2014,CO,Colorado,7226539.0,7.226539,2014.0,1,1,2014-01-01,1,1,0,0
060096,2015,CO,Colorado,4084554.0,4.084554,2014.0,1,1,2014-01-01,1,1,1,1
060096,2016,CO,Colorado,5361603.0,5.361603,2014.0,1,1,2014-01-01,1,1,2,2
060096,2017,CO,Colorado,5771544.0,5.771544,2014.0,1,1,2014-01-01,1,1,3,3
060100,2011,CO,Colorado,8111007.0,8.111007,2014.0,1,1,2014-01-01,0,0,-3,-3
060100,2012,CO,Colorado,8931169.0,8.931169,2014.0,1,1,2014-01-01,0,0,-2,-2
060100,2013,CO,Colorado,10600948.0,10.600948,2014.0,1,1,2014-01-01,0,0,-1,-1
060100,2014,CO,Colorado,2885598.0,2.885598,2014.0,1,1,2014-01-01,1,1,0,0
060100,2015,CO,Colorado,5567384.0,5.567384,2014.0,1,1,2014-01-01,1,1,1,1
060100,2016,CO,Colorado,14449057.0,14.449057,2014.0,1,1,2014-01-01,1,1,2,2
060100,2017,CO,Colorado,13741109.0,13.741109,2014.0,1,1,2014-01-01,1,1,3,3
060100,2018,CO,Colorado,14472774.0,14.472774,2014.0,1,1,2014-01-01,1,1,4,4
060103,2012,CO,Colorado,2375603.0,2.375603,2014.0,1,1,2014-01-01,0,0,-2,-2
060103,2013,CO,Colorado,2494908.0,2.494908,2014.0,1,1,2014-01-01,0,0,-1,-1
060103,2014,CO,Colorado,1684995.0,1.684995,2014.0,1,1,2014-01-01,1,1,0,0
060103,2015,CO,Colorado,1713307.0,1.713307,2014.0,1,1,2014-01-01,1,1,1,1
060103,2016,CO,Colorado,1453743.0,1.453743,2014.0,1,1,2014-01-01,1,1,2,2
060103,2017,CO,Colorado,3795952.0,3.795952,2014.0,1,1,2014-01-01,1,1,3,3
060103,2018,CO,Colorado,3262423.0,3.262423,2014.0,1,1,2014-01-01,1,1,4,4
060104,2012,CO,Colorado,6566608.0,6.566608,2014.0,1,1,2014-01-01,0,0,-2,-2
060104,2013,CO,Colorado,8152856.0,8.152856,2014.0,1,1,2014-01-01,0,0,-1,-1
060104,2014,CO,Colorado,7173506.0,7.173506,2014.0,1,1,2014-01-01,1,1,0,0
060104,2015,CO,Colorado,3885931.0,3.885931,2014.0,1,1,2014-01-01,1,1,1,1
060104,2016,CO,Colorado,3105101.0,3.105101,2014.0,1,1,2014-01-01,1,1,2,2
060104,2017,CO,Colorado,3875358.0,3.875358,2014.0,1,1,2014-01-01,1,1,3,3
060104,2018,CO,Colorado,8294479.0,8.294479,2014.0,1,1,2014-01-01,1,1,4,4
060107,2012,CO,Colorado,1591861.0,1.591861,2014.0,1,1,2014-01-01,0,0,-2,-2
060107,2013,CO,Colorado,1718540.0,1.71854,2014.0,1,1,2014-01-01,0,0,-1,-1
060107,2014,CO,Colorado,1408347.0,1.408347,2014.0,1,1,2014-01-01,1,1,0,0
060107,2015,CO,Colorado,1501165.0,1.501165,2014.0,1,1,2014-01-01,1,1,1,1
060107,2016,CO,Colorado,1029640.0,1.02964,2014.0,1,1,2014-01-01,1,1,2,2
060107,2017,CO,Colorado,807582.0,0.807582,2014.0,1,1,2014-01-01,1,1,3,3
060107,2018,CO,Colorado,801960.0,0.80196,2014.0,1,1,2014-01-01,1,1,4,4
060112,2012,CO,Colorado,1750064.0,1.750064,2014.0,1,1,2014-01-01,0,0,-2,-2
060112,2013,CO,Colorado,2422379.0,2.422379,2014.0,1,1,2014-01-01,0,0,-1,-1
060112,2014,CO,Colorado,1590596.0,1.590596,2014.0,1,1,2014-01-01,1,1,0,0
060112,2015,CO,Colorado,1653875.0,1.653875,2014.0,1,1,2014-01-01,1,1,1,1
060112,2016,CO,Colorado,1349707.0,1.349707,2014.0,1,1,2014-01-01,1,1,2,2
060112,2017,CO,Colorado,3846170.0,3.84617,2014.0,1,1,2014-01-01,1,1,3,3
060112,2018,CO,Colorado,3758266.0,3.758266,2014.0,1,1,2014-01-01,1,1,4,4
060113,2012,CO,Colorado,9896696.0,9.896696,2014.0,1,1,2014-01-01,0,0,-2,-2
060113,2013,CO,Colorado,4665348.0,4.665348,2014.0,1,1,2014-01-01,0,0,-1,-1
060113,2014,CO,Colorado,3675154.0,3.675154,2014.0,1,1,2014-01-01,1,1,0,0
060113,2015,CO,Colorado,2421496.0,2.421496,2014.0,1,1,2014-01-01,1,1,1,1
060113,2016,CO,Colorado,1191241.0,1.191241,2014.0,1,1,2014-01-01,1,1,2,2
060113,2017,CO,Colorado,5197925.0,5.197925,2014.0,1,1,2014-01-01,1,1,3,3
060113,2018,CO,Colorado,4324906.0,4.324906,2014.0,1,1,2014-01-01,1,1,4,4
060114,2012,CO,Colorado,3358428.0,3.358428,2014.0,1,1,2014-01-01,0,0,-2,-2
060114,2013,CO,Colorado,3431472.0,3.431472,2014.0,1,1,2014-01-01,0,0,-1,-1
060114,2014,CO,Colorado,2971126.0,2.971126,2014.0,1,1,2014-01-01,1,1,0,0
060114,2015,CO,Colorado,2330796.0,2.330796,2014.0,1,1,2014-01-01,1,1,1,1
060114,2016,CO,Colorado,1415229.0,1.415229,2014.0,1,1,2014-01-01,1,1,2,2
060114,2017,CO,Colorado,4724818.0,4.724818,2014.0,1,1,2014-01-01,1,1,3,3
060114,2018,CO,Colorado,5093571.0,5.093571,2014.0,1,1,2014-01-01,1,1,4,4
060116,2011,CO,Colorado,7035941.0,7.035941,2014.0,1,1,2014-01-01,0,0,-3,-3
060116,2012,CO,Colorado,6305067.0,6.305067,2014.0,1,1,2014-01-01,0,0,-2,-2
060116,2013,CO,Colorado,6242372.0,6.242372,2014.0,1,1,2014-01-01,0,0,-1,-1
060116,2014,CO,Colorado,7086354.0,7.086354,2014.0,1,1,2014-01-01,1,1,0,0
060116,2015,CO,Colorado,2797544.0,2.797544,2014.0,1,1,2014-01-01,1,1,1,1
060116,2016,CO,Colorado,4893090.0,4.89309,2014.0,1,1,2014-01-01,1,1,2,2
060116,2017,CO,Colorado,3040171.0,3.040171,2014.0,1,1,2014-01-01,1,1,3,3
060116,2018,CO,Colorado,3100584.0,3.100584,2014.0,1,1,2014-01-01,1,1,4,4
060117,2011,CO,Colorado,387917.0,0.387917,2014.0,1,1,2014-01-01,0,0,-3,-3
060117,2012,CO,Colorado,523959.0,0.523959,2014.0,1,1,2014-01-01,0,0,-2,-2
060117,2013,CO,Colorado,499033.0,0.499033,2014.0,1,1,2014-01-01,0,0,-1,-1
060117,2014,CO,Colorado,434471.0,0.434471,2014.0,1,1,2014-01-01,1,1,0,0
060117,2015,CO,Colorado,314902.0,0.314902,2014.0,1,1,2014-01-01,1,1,1,1
060117,2016,CO,Colorado,320429.0,0.320429,2014.0,1,1,2014-01-01,1,1,2,2
060117,2017,CO,Colorado,235732.0,0.235732,2014.0,1,1,2014-01-01,1,1,3,3
060117,2018,CO,Colorado,340522.0,0.340522,2014.0,1,1,2014-01-01,1,1,4,4
060118,2012,CO,Colorado,2783334.0,2.783334,2014.0,1,1,2014-01-01,0,0,-2,-2
060118,2013,CO,Colorado,2054503.0,2.054503,2014.0,1,1,2014-01-01,0,0,-1,-1
060118,2014,CO,Colorado,1616363.0,1.616363,2014.0,1,1,2014-01-01,1,1,0,0
060118,2015,CO,Colorado,1277061.0,1.277061,2014.0,1,1,2014-01-01,1,1,1,1
060118,2016,CO,Colorado,956185.0,0.956185,2014.0,1,1,2014-01-01,1,1,2,2
060118,2017,CO,Colorado,1654643.0,1.654643,2014.0,1,1,2014-01-01,1,1,3,3
060118,2018,CO,Colorado,3623014.0,3.623014,2014.0,1,1,2014-01-01,1,1,4,4
