provider_number,year,state,state_name,uncomp_care,uncomp_care_m,expand_year,expand_ever,expanded,date_adopted,post,treat,time_to_treat,time_to_treat_bin
111304,2014,HI,Hawaii,1579963.0,1.579963,2014.0,1,1,2014-01-01,1,1,0,0
111304,2015,HI,Hawaii,1327124.0,1.327124,2014.0,1,1,2014-01-01,1,1,1,1
111304,2016,HI,Hawaii,1390912.0,1.390912,2014.0,1,1,2014-01-01,1,1,2,2
111304,2017,HI,Hawaii,1487906.0,1.487906,2014.0,1,1,2014-01-01,1,1,3,3
111304,2018,HI,Hawaii,1551589.0,1.551589,2014.0,1,1,2014-01-01,1,1,4,4
111305,2012,HI,Hawaii,1539897.0,1.539897,2014.0,1,1,2014-01-01,0,0,-2,-2
111305,2013,HI,Hawaii,1249398.0,1.249398,2014.0,1,1,2014-01-01,0,0,-1,-1
111305,2014,HI,Hawaii,2053011.0,2.053011,2014.0,1,1,2014-01-01,1,1,0,0
111305,2015,HI,Hawaii,909938.0,0.909938,2014.0,1,1,2014-01-01,1,1,1,1
111305,2016,HI,Hawaii,1444442.0,1.444442,2014.0,1,1,2014-01-01,1,1,2,2
111305,2017,HI,Hawaii,1842053.0,1.842053,2014.0,1,1,2014-01-01,1,1,3,3
111305,2018,HI,Hawaii,1090453.0,1.090453,2014.0,1,1,2014-01-01,1,1,4,4
111306,2012,HI,Hawaii,2766654.0,2.766654,2014.0,1,1,2014-01-01,0,0,-2,-2
111306,2013,HI,Hawaii,4091717.0,4.091717,2014.0,1,1,2014-01-01,0,0,-1,-1
111306,2014,HI,Hawaii,3589414.0,3.589414,2014.0,1,1,2014-01-01,1,1,0,0
111306,2015,HI,Hawaii,4407682.0,4.407682,2014.0,1,1,2014-01-01,1,1,1,1
111306,2016,HI,Hawaii,880276.0,0.880276,2014.0,1,1,2014-01-01,1,1,2,2
111306,2017,HI,Hawaii,2813559.0,2.813559,2014.0,1,1,2014-01-01,1,1,3,3
111306,2018,HI,Hawaii,7139581.0,7.139581,2014.0,1,1,2014-01-01,1,1,4,4
111308,2012,HI,Hawaii,1938641.0,1.938641,2014.0,1,1,2014-01-01,0,0,-2,-2
111308,2013,HI,Hawaii,1654512.0,1.654512,2014.0,1,1,2014-01-01,0,0,-1,-1
111308,2014,HI,Hawaii,1730362.0,1.730362,2014.0,1,1,2014-01-01,1,1,0,0
111308,2015,HI,Hawaii,1739281.0,1.739281,2014.0,1,1,2014-01-01,1,1,1,1
111308,2016,HI,Hawaii,2008363.0,2.008363,2014.0,1,1,2014-01-01,1,1,2,2
111308,2017,HI,Hawaii,1813000.0,1.813,2014.0,1,1,2014-01-01,1,1,3,3
111308,2018,HI,Hawaii,1877524.0,1.877524,2014.0,1,1,2014-01-01,1,1,4,4
111309,2012,HI,Hawaii,1239138.0,1.239138,2014.0,1,1,2014-01-01,0,0,-2,-2
111309,2013,HI,Hawaii,773641.0,0.773641,2014.0,1,1,2014-01-01,0,0,-1,-1
111310,2011,HI,Hawaii,123517.0,0.123517,2014.0,1,1,2014-01-01,0,0,-3,-3
111310,2012,HI,Hawaii,303120.0,0.30312,2014.0,1,1,2014-01-01,0,0,-2,-2
111310,2014,HI,Hawaii,1939883.0,1.939883,2014.0,1,1,2014-01-01,1,1,0,0
111310,2015,HI,Hawaii,2188219.0,2.188219,2014.0,1,1,2014-01-01,1,1,1,1
111310,2016,HI,Hawaii,1507735.0,1.507735,2014.0,1,1,2014-01-01,1,1,2,2
111310,2017,HI,Hawaii,3244363.0,3.244363,2014.0,1,1,2014-01-01,1,1,3,3
111310,2018,HI,Hawaii,1737613.0,1.737613,2014.0,1,1,2014-01-01,1,1,4,4
111311,2011,HI,Hawaii,18820.0,0.01882,2014.0,1,1,2014-01-01,0,0,-3,-3
111311,2012,HI,Hawaii,381666.0,0.381666,2014.0,1,1,2014-01-01,0,0,-2,-2
111311,2013,HI,Hawaii,651827.0,0.651827,2014.0,1,1,2014-01-01,0,0,-1,-1
111311,2014,HI,Hawaii,426571.0,0.426571,2014.0,1,1,2014-01-01,1,1,0,0
111311,2015,HI,Hawaii,557509.0,0.557509,2014.0,1,1,2014-01-01,1,1,1,1
111311,2016,HI,Hawaii,649936.0,0.649936,2014.0,1,1,2014-01-01,1,1,2,2
111311,2017,HI,Hawaii,10715.0,0.010715,2014.0,1,1,2014-01-01,1,1,3,3
111311,2018,HI,Hawaii,63080.0,0.06308,2014.0,1,1,2014-01-01,1,1,4,4
111312,2011,HI,Hawaii,184767.0,0.184767,2014.0,1,1,2014-01-01,0,0,-3,-3
111312,2012,HI,Hawaii,690218.0,0.690218,2014.0,1,1,2014-01-01,0,0,-2,-2
111312,2013,HI,Hawaii,1046487.0,1.046487,2014.0,1,1,2014-01-01,0,0,-1,-1
111312,2014,HI,Hawaii,701670.0,0.70167,2014.0,1,1,2014-01-01,1,1,0,0
111312,2015,HI,Hawaii,848038.0,0.848038,2014.0,1,1,2014-01-01,1,1,1,1
111312,2016,HI,Hawaii,916132.0,0.916132,2014.0,1,1,2014-01-01,1,1,2,2
111312,2017,HI,Hawaii,938865.0,0.938865,2014.0,1,1,2014-01-01,1,1,3,3
111312,2018,HI,Hawaii,1200687.0,1.200687,2014.0,1,1,2014-01-01,1,1,4,4
111313,2011,HI,Hawaii,453499.0,0.453499,2014.0,1,1,2014-01-01,0,0,-3,-3
111313,2012,HI,Hawaii,1568354.0,1.568354,2014.0,1,1,2014-01-01,0,0,-2,-2
111313,2013,HI,Hawaii,1572029.0,1.572029,2014.0,1,1,2014-01-01,0,0,-1,-1
111313,2014,HI,Hawaii,1212399.0,1.212399,2014.0,1,1,2014-01-01,1,1,0,0
111313,2015,HI,Hawaii,1164047.0,1.164047,2014.0,1,1,2014-01-01,1,1,1,1
111313,2016,HI,Hawaii,936070.0,0.93607,2014.0,1,1,2014-01-01,1,1,2,2
111313,2017,HI,Hawaii,1559456.0,1.559456,2014.0,1,1,2014-01-01,1,1,3,3
111313,2018,HI,Hawaii,1248393.0,1.248393,2014.0,1,1,2014-01-01,1,1,4,4
111314,2011,HI,Hawaii,145357.0,0.145357,2014.0,1,1,2014-01-01,0,0,-3,-3
111314,2012,HI,Hawaii,1727336.0,1.727336,2014.0,1,1,2014-01-01,0,0,-2,-2
111314,2013,HI,Hawaii,2590581.0,2.590581,2014.0,1,1,2014-01-01,0,0,-1,-1
111314,2014,HI,Hawaii,88246.0,0.088246,2014.0,1,1,2014-01-01,1,1,0,0
111314,2015,HI,Hawaii,2751158.0,2.751158,2014.0,1,1,2014-01-01,1,1,1,1
111314,2016,HI,Hawaii,2950025.0,2.950025,2014.0,1,1,2014-01-01,1,1,2,2
111314,2017,HI,Hawaii,2335170.0,2.33517,2014.0,1,1,2014-01-01,1,1,3,3
111314,2018,HI,Hawaii,5187175.0,5.187175,2014.0,1,1,2014-01-01,1,1,4,4
111315,2012,HI,Hawaii,1711981.0,1.711981,2014.0,1,1,2014-01-01,0,0,-2,-2
111315,2013,HI,Hawaii,2671295.0,2.671295,2014.0,1,1,2014-01-01,0,0,-1,-1
111315,2014,HI,Hawaii,92973.0,0.092973,2014.0,1,1,2014-01-01,1,1,0,0
111316,2011,HI,Hawaii,1763180.0,1.76318,2014.0,1,1,2014-01-01,0,0,-3,-3
111316,2013,HI,Hawaii,1493676.0,1.493676,2014.0,1,1,2014-01-01,0,0,-1,-1
111316,2014,HI,Hawaii,1092486.0,1.092486,2014.0,1,1,2014-01-01,1,1,0,0
111316,2015,HI,Hawaii,1011819.0,1.011819,2014.0,1,1,2014-01-01,1,1,1,1
111316,2016,HI,Hawaii,943396.0,0.943396,2014.0,1,1,2014-01-01,1,1,2,2
111316,2017,HI,Hawaii,901097.0,0.901097,2014.0,1,1,2014-01-01,1,1,3,3
111316,2018,HI,Hawaii,989368.0,0.989368,2014.0,1,1,2014-01-01,1,1,4,4
111318,2011,HI,Hawaii,1192183.0,1.192183,2014.0,1,1,2014-01-01,0,0,-3,-3
111318,2012,HI,Hawaii,1316537.0,1.316537,2014.0,1,1,2014-01-01,0,0,-2,-2
111318,2013,HI,Hawaii,1803968.0,1.803968,2014.0,1,1,2014-01-01,0,0,-1,-1
111318,2014,HI,Hawaii,1411588.0,1.411588,2014.0,1,1,2014-01-01,1,1,0,0
111318,2015,HI,Hawaii,1764162.0,1.764162,2014.0,1,1,2014-01-01,1,1,1,1
111318,2016,HI,Hawaii,1768655.0,1.768655,2014.0,1,1,2014-01-01,1,1,2,2
111318,2017,HI,Hawaii,1666509.0,1.666509,2014.0,1,1,2014-01-01,1,1,3,3
111318,2018,HI,Hawaii,1961105.0,1.961105,2014.0,1,1,2014-01-01,1,1,4,4
111319,2011,HI,Hawaii,922960.0,0.92296,2014.0,1,1,2014-01-01,0,0,-3,-3
111319,2012,HI,Hawaii,952293.0,0.952293,2014.0,1,1,2014-01-01,0,0,-2,-2
111319,2013,HI,Hawaii,748494.0,0.748494,2014.0,1,1,2014-01-01,0,0,-1,-1
111319,2014,HI,Hawaii,663306.0,0.663306,2014.0,1,1,2014-01-01,1,1,0,0
111319,2015,HI,Hawaii,649152.0,0.649152,2014.0,1,1,2014-01-01,1,1,1,1
111319,2016,HI,Hawaii,226403.0,0.226403,2014.0,1,1,2014-01-01,1,1,2,2
111319,2017,HI,Hawaii,2802033.0,2.802033,2014.0,1,1,2014-01-01,1,1,3,3
111319,2018,HI,Hawaii,2879913.0,2.879913,2014.0,1,1,2014-01-01,1,1,4,4
111320,2012,HI,Hawaii,4032471.0,4.032471,2014.0,1,1,2014-01-01,0,0,-2,-2
111320,2013,HI,Hawaii,3612130.0,3.61213,2014.0,1,1,2014-01-01,0,0,-1,-1
111320,2014,HI,Hawaii,2845852.0,2.845852,2014.0,1,1,2014-01-01,1,1,0,0
111320,2015,HI,Hawaii,2973915.0,2.973915,2014.0,1,1,2014-01-01,1,1,1,1
111320,2016,HI,Hawaii,2642660.0,2.64266,2014.0,1,1,2014-01-01,1,1,2,2
111320,2017,HI,Hawaii,2866722.0,2.866722,2014.0,1,1,2014-01-01,1,1,3,3
111320,2018,HI,Hawaii,4203163.0,4.203163,2014.0,1,1,2014-01-01,1,1,4,4
111321,2011,HI,Hawaii,645727.0,0.645727,2014.0,1,1,2014-01-01,0,0,-3,-3
111321,2012,HI,Hawaii,463377.0,0.463377,2014.0,1,1,2014-01-01,0,0,-2,-2
111321,2013,HI,Hawaii,778624.0,0.778624,2014.0,1,1,2014-01-01,0,0,-1,-1
111322,2011,HI,Hawaii,517413.0,0.517413,2014.0,1,1,2014-01-01,0,0,-3,-3
111322,2012,HI,Hawaii,484543.0,0.484543,2014.0,1,1,2014-01-01,0,0,-2,-2
111322,2013,HI,Hawaii,209601.0,0.209601,2014.0,1,1,2014-01-01,0,0,-1,-1
111323,2011,HI,Hawaii,1670783.0,1.670783,2014.0,1,1,2014-01-01,0,0,-3,-3
111323,2012,HI,Hawaii,1013073.0,1.013073,2014.0,1,1,2014-01-01,0,0,-2,-2
111323,2013,HI,Hawaii,834543.0,0.834543,2014.0,1,1,2014-01-01,0,0,-1,-1
111323,2014,HI,Hawaii,412417.0,0.412417,2014.0,1,1,2014-01-01,1,1,0,0
111323,2015,HI,Hawaii,1133151.0,1.133151,2014.0,1,1,2014-01-01,1,1,1,1
111323,2016,HI,Hawaii,258991.0,0.258991,2014.0,1,1,2014-01-01,1,1,2,2
111323,2017,HI,Hawaii,1232245.0,1.232245,2014.0,1,1,2014-01-01,1,1,3,3
111323,2018,HI,Hawaii,906843.0,0.906843,2014.0,1,1,2014-01-01,1,1,4,4
111324,2012,HI,Hawaii,1537488.0,1.537488,2014.0,1,1,2014-01-01,0,0,-2,-2
111324,2013,HI,Hawaii,1140866.0,1.140866,2014.0,1,1,2014-01-01,0,0,-1,-1
111324,2014,HI,Hawaii,772477.0,0.772477,2014.0,1,1,2014-01-01,1,1,0,0
111324,2015,HI,Hawaii,802482.0,0.802482,2014.0,1,1,2014-01-01,1,1,1,1
111324,2016,HI,Hawaii,1120738.0,1.120738,2014.0,1,1,2014-01-01,1,1,2,2
111324,2017,HI,Hawaii,663842.0,0.663842,2014.0,1,1,2014-01-01,1,1,3,3
111324,2018,HI,Hawaii,1321451.0,1.321451,2014.0,1,1,2014-01-01,1,1,4,4
111325,2012,HI,Hawaii,706892.0,0.706892,2014.0,1,1,2014-01-01,0,0,-2,-2
111325,2013,HI,Hawaii,940427.0,0.940427,2014.0,1,1,2014-01-01,0,0,-1,-1
111325,2014,HI,Hawaii,653916.0,0.653916,2014.0,1,1,2014-01-01,1,1,0,0
111325,2015,HI,Hawaii,420667.0,0.420667,2014.0,1,1,2014-01-01,1,1,1,1
111325,2016,HI,Hawaii,826945.0,0.826945,2014.0,1,1,2014-01-01,1,1,2,2
111325,2017,HI,Hawaii,719659.0,0.719659,2014.0,1,1,2014-01-01,1,1,3,3
111325,2018,HI,Hawaii,1013204.0,1.013204,2014.0,1,1,2014-01-01,1,1,4,4
111326,2011,HI,Hawaii,1873833.0,1.873833,2014.0,1,1,2014-01-01,0,0,-3,-3
111326,2012,HI,Hawaii,2177927.0,2.177927,2014.0,1,1,2014-01-01,0,0,-2,-2
111326,2013,HI,Hawaii,1778441.0,1.778441,2014.0,1,1,2014-01-01,0,0,-1,-1
111326,2014,HI,Hawaii,433722.0,0.433722,2014.0,1,1,2014-01-01,1,1,0,0
111326,2015,HI,Hawaii,1476277.0,1.476277,2014.0,1,1,2014-01-01,1,1,1,1
111326,2016,HI,Hawaii,1856916.0,1.856916,2014.0,1,1,2014-01-01,1,1,2,2
111326,2017,HI,Hawaii,1032444.0,1.032444,2014.0,1,1,2014-01-01,1,1,3,3
111326,2018,HI,Hawaii,1261269.0,1.261269,2014.0,1,1,2014-01-01,1,1,4,4
111327,2012,HI,Hawaii,4220377.0,4.220377,2014.0,1,1,2014-01-01,0,0,-2,-2
111327,2013,HI,Hawaii,2662271.0,2.662271,2014.0,1,1,2014-01-01,0,0,-1,-1
111327,2014,HI,Hawaii,3311162.0,3.311162,2014.0,1,1,2014-01-01,1,1,0,0
111327,2015,HI,Hawaii,2839047.0,2.839047,2014.0,1,1,2014-01-01,1,1,1,1
111327,2016,HI,Hawaii,3665877.0,3.665877,2014.0,1,1,2014-01-01,1,1,2,2
111327,2017,HI,Hawaii,4628462.0,4.628462,2014.0,1,1,2014-01-01,1,1,3,3
111327,2018,HI,Hawaii,8224005.0,8.224005,2014.0,1,1,2014-01-01,1,1,4,4
111328,2012,HI,Hawaii,2944621.0,2.944621,2014.0,1,1,2014-01-01,0,0,-2,-2
111328,2013,HI,Hawaii,2663134.0,2.663134,2014.0,1,1,2014-01-01,0,0,-1,-1
111328,2014,HI,Hawaii,1839699.0,1.839699,2014.0,1,1,2014-01-01,1,1,0,0
111328,2015,HI,Hawaii,3450279.0,3.450279,2014.0,1,1,2014-01-01,1,1,1,1
111328,2016,HI,Hawaii,4972337.0,4.972337,2014.0,1,1,2014-01-01,1,1,2,2
111328,2017,HI,Hawaii,3273370.0,3.27337,2014.0,1,1,2014-01-01,1,1,3,3
111328,2018,HI,Hawaii,4004335.0,4.004335,2014.0,1,1,2014-01-01,1,1,4,4
111329,2011,HI,Hawaii,2295635.0,2.295635,2014.0,1,1,2014-01-01,0,0,-3,-3
111329,2012,HI,Hawaii,1763130.0,1.76313,2014.0,1,1,2014-01-01,0,0,-2,-2
111329,2013,HI,Hawaii,751991.0,0.751991,2014.0,1,1,2014-01-01,0,0,-1,-1
111329,2014,HI,Hawaii,2055898.0,2.055898,2014.0,1,1,2014-01-01,1,1,0,0
111329,2015,HI,Hawaii,2481694.0,2.481694,2014.0,1,1,2014-01-01,1,1,1,1
111329,2016,HI,Hawaii,1493098.0,1.493098,2014.0,1,1,2014-01-01,1,1,2,2
111329,2017,HI,Hawaii,1636670.0,1.63667,2014.0,1,1,2014-01-01,1,1,3,3
111329,2018,HI,Hawaii,2186656.0,2.186656,2014.0,1,1,2014-01-01,1,1,4,4
111330,2011,HI,Hawaii,1899137.0,1.899137,2014.0,1,1,2014-01-01,0,0,-3,-3
111330,2012,HI,Hawaii,431574.0,0.431574,2014.0,1,1,2014-01-01,0,0,-2,-2
111330,2013,HI,Hawaii,3305929.0,3.305929,2014.0,1,1,2014-01-01,0,0,-1,-1
111330,2014,HI,Hawaii,1179754.0,1.179754,2014.0,1,1,2014-01-01,1,1,0,0
111330,2015,HI,Hawaii,3106753.0,3.106753,2014.0,1,1,2014-01-01,1,1,1,1
111330,2016,HI,Hawaii,4459550.0,4.45955,2014.0,1,1,2014-01-01,1,1,2,2
111330,2017,HI,Hawaii,6374536.0,6.374536,2014.0,1,1,2014-01-01,1,1,3,3
111330,2018,HI,Hawaii,7725974.0,7.725974,2014.0,1,1,2014-01-01,1,1,4,4
111331,2011,HI,Hawaii,3682450.0,3.68245,2014.0,1,1,2014-01-01,0,0,-3,-3
111331,2012,HI,Hawaii,3761412.0,3.761412,2014.0,1,1,2014-01-01,0,0,-2,-2
111331,2013,HI,Hawaii,5752154.0,5.752154,2014.0,1,1,2014-01-01,0,0,-1,-1
111331,2014,HI,Hawaii,4296549.0,4.296549,2014.0,1,1,2014-01-01,1,1,0,0
111331,2015,HI,Hawaii,3492877.0,3.492877,2014.0,1,1,2014-01-01,1,1,1,1
111331,2016,HI,Hawaii,4229101.0,4.229101,2014.0,1,1,2014-01-01,1,1,2,2
111331,2017,HI,Hawaii,2901153.0,2.901153,2014.0,1,1,2014-01-01,1,1,3,3
111331,2018,HI,Hawaii,5093631.0,5.093631,2014.0,1,1,2014-01-01,1,1,4,4
111332,2011,HI,Hawaii,1128688.0,1.128688,2014.0,1,1,2014-01-01,0,0,-3,-3
111332,2012,HI,Hawaii,1606456.0,1.606456,2014.0,1,1,2014-01-01,0,0,-2,-2
111332,2013,HI,Hawaii,2797241.0,2.797241,2014.0,1,1,2014-01-01,0,0,-1,-1
111332,2014,HI,Hawaii,2102218.0,2.102218,2014.0,1,1,2014-01-01,1,1,0,0
111332,2015,HI,Hawaii,1710839.0,1.710839,2014.0,1,1,2014-01-01,1,1,1,1
111332,2016,HI,Hawaii,1824827.0,1.824827,2014.0,1,1,2014-01-01,1,1,2,2
111332,2017,HI,Hawaii,1503993.0,1.503993,2014.0,1,1,2014-01-01,1,1,3,3
111332,2018,HI,Hawaii,2689433.0,2.689433,2014.0,1,1,2014-01-01,1,1,4,4
111333,2011,HI,Hawaii,190936.0,0.190936,2014.0,1,1,2014-01-01,0,0,-3,-3
111333,2012,HI,Hawaii,1476571.0,1.476571,2014.0,1,1,2014-01-01,0,0,-2,-2
111333,2013,HI,Hawaii,1673525.0,1.673525,2014.0,1,1,2014-01-01,0,0,-1,-1
111333,2014,HI,Hawaii,1622125.0,1.622125,2014.0,1,1,2014-01-01,1,1,0,0
111333,2015,HI,Hawaii,1583074.0,1.583074,2014.0,1,1,2014-01-01,1,1,1,1
111333,2016,HI,Hawaii,1378867.0,1.378867,2014.0,1,1,2014-01-01,1,1,2,2
111333,2017,HI,Hawaii,1657088.0,1.657088,2014.0,1,1,2014-01-01,1,1,3,3
111333,2018,HI,Hawaii,1090006.0,1.090006,2014.0,1,1,2014-01-01,1,1,4,4
111334,2011,HI,Hawaii,1448009.0,1.448009,2014.0,1,1,2014-01-01,0,0,-3,-3
111334,2012,HI,Hawaii,1411676.0,1.411676,2014.0,1,1,2014-01-01,0,0,-2,-2
111334,2013,HI,Hawaii,705086.0,0.705086,2014.0,1,1,2014-01-01,0,0,-1,-1
111334,2014,HI,Hawaii,1202297.0,1.202297,2014.0,1,1,2014-01-01,1,1,0,0
111334,2015,HI,Hawaii,1309708.0,1.309708,2014.0,1,1,2014-01-01,1,1,1,1
111334,2016,HI,Hawaii,1561319.0,1.561319,2014.0,1,1,2014-01-01,1,1,2,2
111334,2017,HI,Hawaii,1698496.0,1.698496,2014.0,1,1,2014-01-01,1,1,3,3
111334,2018,HI,Hawaii,1963743.0,1.963743,2014.0,1,1,2014-01-01,1,1,4,4
111335,2011,HI,Hawaii,4678474.0,4.678474,2014.0,1,1,2014-01-01,0,0,-3,-3
111335,2012,HI,Hawaii,4211320.0,4.21132,2014.0,1,1,2014-01-01,0,0,-2,-2
111335,2013,HI,Hawaii,4437576.0,4.437576,2014.0,1,1,2014-01-01,0,0,-1,-1
111335,2014,HI,Hawaii,3681431.0,3.681431,2014.0,1,1,2014-01-01,1,1,0,0
111335,2015,HI,Hawaii,3378845.0,3.378845,2014.0,1,1,2014-01-01,1,1,1,1
111335,2016,HI,Hawaii,3646724.0,3.646724,2014.0,1,1,2014-01-01,1,1,2,2
111335,2017,HI,Hawaii,4272209.0,4.272209,2014.0,1,1,2014-01-01,1,1,3,3
111335,2018,HI,Hawaii,4204913.0,4.204913,2014.0,1,1,2014-01-01,1,1,4,4
111336,2011,HI,Hawaii,813316.0,0.813316,2014.0,1,1,2014-01-01,0,0,-3,-3
111336,2012,HI,Hawaii,598050.0,0.59805,2014.0,1,1,2014-01-01,0,0,-2,-2
111336,2013,HI,Hawaii,512329.0,0.512329,2014.0,1,1,2014-01-01,0,0,-1,-1
111336,2014,HI,Hawaii,403588.0,0.403588,2014.0,1,1,2014-01-01,1,1,0,0
111336,2015,HI,Hawaii,1271789.0,1.271789,2014.0,1,1,2014-01-01,1,1,1,1
111336,2016,HI,Hawaii,981261.0,0.981261,2014.0,1,1,2014-01-01,1,1,2,2
111336,2017,HI,Hawaii,629433.0,0.629433,2014.0,1,1,2014-01-01,1,1,3,3
111336,2018,HI,Hawaii,1061987.0,1.061987,2014.0,1,1,2014-01-01,1,1,4,4
112003,2012,HI,Hawaii,23145.0,0.023145,2014.0,1,1,2014-01-01,0,0,-2,-2
112003,2013,HI,Hawaii,21974.0,0.021974,2014.0,1,1,2014-01-01,0,0,-1,-1
112005,2015,HI,Hawaii,11110.0,0.01111,2014.0,1,1,2014-01-01,1,1,1,1
112005,2016,HI,Hawaii,43366.0,0.043366,2014.0,1,1,2014-01-01,1,1,2,2
112006,2012,HI,Hawaii,40120.0,0.04012,2014.0,1,1,2014-01-01,0,0,-2,-2
112007,2012,HI,Hawaii,39544.0,0.039544,2014.0,1,1,2014-01-01,0,0,-2,-2
112007,2013,HI,Hawaii,1119752.0,1.119752,2014.0,1,1,2014-01-01,0,0,-1,-1
112007,2014,HI,Hawaii,1153281.0,1.153281,2014.0,1,1,2014-01-01,1,1,0,0
112007,2015,HI,Hawaii,1907065.0,1.907065,2014.0,1,1,2014-01-01,1,1,1,1
112007,2016,HI,Hawaii,805242.0,0.805242,2014.0,1,1,2014-01-01,1,1,2,2
112007,2017,HI,Hawaii,1708472.0,1.708472,2014.0,1,1,2014-01-01,1,1,3,3
112007,2018,HI,Hawaii,4853132.0,4.853132,2014.0,1,1,2014-01-01,1,1,4,4
112009,2011,HI,Hawaii,73066.0,0.073066,2014.0,1,1,2014-01-01,0,0,-3,-3
112009,2012,HI,Hawaii,46318.0,0.046318,2014.0,1,1,2014-01-01,0,0,-2,-2
112009,2013,HI,Hawaii,73953.0,0.073953,2014.0,1,1,2014-01-01,0,0,-1,-1
112009,2014,HI,Hawaii,49902.0,0.049902,2014.0,1,1,2014-01-01,1,1,0,0
112009,2015,HI,Hawaii,48297.0,0.048297,2014.0,1,1,2014-01-01,1,1,1,1
112009,2016,HI,Hawaii,15768.0,0.015768,2014.0,1,1,2014-01-01,1,1,2,2
112010,2011,HI,Hawaii,40709.0,0.040709,2014.0,1,1,2014-01-01,0,0,-3,-3
112011,2012,HI,Hawaii,27186.0,0.027186,2014.0,1,1,2014-01-01,0,0,-2,-2
112011,2013,HI,Hawaii,43346.0,0.043346,2014.0,1,1,2014-01-01,0,0,-1,-1
112011,2014,HI,Hawaii,52987.0,0.052987,2014.0,1,1,2014-01-01,1,1,0,0
112011,2015,HI,Hawaii,101710.0,0.10171,2014.0,1,1,2014-01-01,1,1,1,1
112011,2016,HI,Hawaii,39837.0,0.039837,2014.0,1,1,2014-01-01,1,1,2,2
112011,2017,HI,Hawaii,7926.0,0.007926,2014.0,1,1,2014-01-01,1,1,3,3
112012,2018,HI,Hawaii,3323.0,0.003323,2014.0,1,1,2014-01-01,1,1,4,4
112013,2012,HI,Hawaii,197724.0,0.197724,2014.0,1,1,2014-01-01,0,0,-2,-2
112013,2013,HI,Hawaii,215497.0,0.215497,2014.0,1,1,2014-01-01,0,0,-1,-1
112013,2014,HI,Hawaii,137357.0,0.137357,2014.0,1,1,2014-01-01,1,1,0,0
112013,2015,HI,Hawaii,131763.0,0.131763,2014.0,1,1,2014-01-01,1,1,1,1
112013,2016,HI,Hawaii,132163.0,0.132163,2014.0,1,1,2014-01-01,1,1,2,2
112013,2017,HI,Hawaii,15591.0,0.015591,2014.0,1,1,2014-01-01,1,1,3,3
112014,2012,HI,Hawaii,107749.0,0.107749,2014.0,1,1,2014-01-01,0,0,-2,-2
112014,2013,HI,Hawaii,38759.0,0.038759,2014.0,1,1,2014-01-01,0,0,-1,-1
112014,2014,HI,Hawaii,107697.0,0.107697,2014.0,1,1,2014-01-01,1,1,0,0
112014,2015,HI,Hawaii,86176.0,0.086176,2014.0,1,1,2014-01-01,1,1,1,1
112014,2016,HI,Hawaii,77332.0,0.077332,2014.0,1,1,2014-01-01,1,1,2,2
112014,2017,HI,Hawaii,42803.0,0.042803,2014.0,1,1,2014-01-01,1,1,3,3
112015,2016,HI,Hawaii,93468.0,0.093468,2014.0,1,1,2014-01-01,1,1,2,2
112016,2011,HI,Hawaii,40970.0,0.04097,2014.0,1,1,2014-01-01,0,0,-3,-3
112016,2012,HI,Hawaii,43665.0,0.043665,2014.0,1,1,2014-01-01,0,0,-2,-2
112016,2013,HI,Hawaii,81447.0,0.081447,2014.0,1,1,2014-01-01,0,0,-1,-1
112016,2014,HI,Hawaii,73112.0,0.073112,2014.0,1,1,2014-01-01,1,1,0,0
112016,2015,HI,Hawaii,74417.0,0.074417,2014.0,1,1,2014-01-01,1,1,1,1
112016,2016,HI,Hawaii,95555.0,0.095555,2014.0,1,1,2014-01-01,1,1,2,2
112017,2011,HI,Hawaii,21985.0,0.021985,2014.0,1,1,2014-01-01,0,0,-3,-3
112017,2012,HI,Hawaii,74464.0,0.074464,2014.0,1,1,2014-01-01,0,0,-2,-2
112017,2013,HI,Hawaii,53172.0,0.053172,2014.0,1,1,2014-01-01,0,0,-1,-1
112017,2014,HI,Hawaii,39544.0,0.039544,2014.0,1,1,2014-01-01,1,1,0,0
112017,2015,HI,Hawaii,40992.0,0.040992,2014.0,1,1,2014-01-01,1,1,1,1
112017,2016,HI,Hawaii,11751.0,0.011751,2014.0,1,1,2014-01-01,1,1,2,2
112018,2016,HI,Hawaii,57320.0,0.05732,2014.0,1,1,2014-01-01,1,1,2,2
113029,2011,HI,Hawaii,18660.0,0.01866,2014.0,1,1,2014-01-01,0,0,-3,-3
113029,2012,HI,Hawaii,16867.0,0.016867,2014.0,1,1,2014-01-01,0,0,-2,-2
113030,2014,HI,Hawaii,2057.0,0.002057,2014.0,1,1,2014-01-01,1,1,0,0
113030,2015,HI,Hawaii,15366.0,0.015366,2014.0,1,1,2014-01-01,1,1,1,1
113030,2016,HI,Hawaii,8687.0,0.008687,2014.0,1,1,2014-01-01,1,1,2,2
113033,2016,HI,Hawaii,458.0,0.000458,2014.0,1,1,2014-01-01,1,1,2,2
113300,2018,HI,Hawaii,3057.0,0.003057,2014.0,1,1,2014-01-01,1,1,4,4
114004,2011,HI,Hawaii,80278.0,0.080278,2014.0,1,1,2014-01-01,0,0,-3,-3
114008,2011,HI,Hawaii,64470.0,0.06447,2014.0,1,1,2014-01-01,0,0,-3,-3
114010,2011,HI,Hawaii,180693.0,0.180693,2014.0,1,1,2014-01-01,0,0,-3,-3
